"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.3114.2"	"MSTRG.3114"	578.18	545.41	324.3	584.49	575.92	465.54	575.66	350.08	429.3
"MSTRG.3115.1"	"MSTRG.3115"	1003.55	1517.45	730.09	1006.69	1247.02	975.99	749.89	567.88	1017.96
"MSTRG.3116.1"	"MSTRG.3116"	395	500	330	384	591	573	490	369	450
"MSTRG.3117.1"	"MSTRG.3117"	2536	2483	1288	2191	2757	2027	2302	1665	1806
"MSTRG.3118.1"	"MSTRG.3118"	0	1.02	0	0	0	1.01	0	1.13	0
"MSTRG.3119.1"	"MSTRG.3119"	730.03	1130.28	524.85	689.47	994.02	1131.31	636.02	876.73	1322.54
"MSTRG.3119.2"	"MSTRG.3119"	962.97	1417.72	787.15	975.53	1442.98	1345.69	1033.98	986.27	1074.46
"MSTRG.312.1"	"MSTRG.312"	1642	1709	1233	1498	1876	1588	1558	615	1254
"MSTRG.3120.1"	"MSTRG.3120"	285	422	184	315	397	307	275	180	307
"MSTRG.3121.1"	"MSTRG.3121"	428	657	250	417	532	501	429	336	480
"MSTRG.3122.1"	"MSTRG.3122"	378	367	185	368	454	368	485	326	325
"MSTRG.3123.1"	"MSTRG.3123"	473	542	229	440	635	414	433	319	362
"MSTRG.3124.1"	"MSTRG.3124"	1253	1208	636	1128	1392	1369	1246	1078	1291
"MSTRG.3125.1"	"MSTRG.3125"	751.73	831.78	599.26	607.47	768.54	836.1	654.57	325.54	716.6
"MSTRG.3125.2"	"MSTRG.3125"	101.27	151.22	51.74	81.53	141.46	152.9	86.43	112.46	118.4
"MSTRG.3126.1"	"MSTRG.3126"	336.48	314.1	209.39	294.77	339.4	225.29	324.24	255.76	244.09
"MSTRG.3126.2"	"MSTRG.3126"	42.2	0	0	0.02	102.2	29.16	0	5.93	11.33
"MSTRG.3127.1"	"MSTRG.3127"	926	1015	591	815	917	751	728	332	590
"MSTRG.3128.1"	"MSTRG.3128"	2974	3461	1655	3030	3932	3171	3133	2581	3066
"MSTRG.3129.1"	"MSTRG.3129"	75.84	67.55	23.51	56.79	77.2	65.96	29.71	75.89	45.41
"MSTRG.313.1"	"MSTRG.313"	112	115	75	104	186	118	113	77	105
"MSTRG.3130.1"	"MSTRG.3130"	24100	20905	14905	20127	18688	19281	23865.17	5806.44	14650
"MSTRG.3130.2"	"MSTRG.3130"	0	0	0	0	0	0	0	0	0
"MSTRG.3130.3"	"MSTRG.3130"	0	0	0	0	0	0	0	192.56	0
"MSTRG.3131.1"	"MSTRG.3131"	213.71	314.71	186.4	184.89	220.47	286.61	230.3	37.02	163.81
"MSTRG.3131.2"	"MSTRG.3131"	312.29	372.29	187.6	335.11	451.53	252.39	301.7	320.98	300.19
"MSTRG.3132.1"	"MSTRG.3132"	88.04	27.75	39.32	95.33	69.95	59.86	95.5	45.9	63.2
"MSTRG.3132.2"	"MSTRG.3132"	95.82	113.35	99.07	98.08	89.32	117.77	193.22	91.35	82.87
"MSTRG.3132.3"	"MSTRG.3132"	0	0	0	0	0	0	0	0	0
"MSTRG.3132.4"	"MSTRG.3132"	0	0	0	0	0	0	0	6.36	0
"MSTRG.3132.5"	"MSTRG.3132"	1661.36	1359.51	783.28	1469.18	2363.34	1715.89	1876.61	1258.85	1602.46
"MSTRG.3133.1"	"MSTRG.3133"	628	628	552	649	1126	882	957	342	679
"MSTRG.3134.1"	"MSTRG.3134"	1154.62	1048.87	1157.33	1127.85	1268.7	1420.16	1209.94	313.94	1003.54
"MSTRG.3134.2"	"MSTRG.3134"	408.68	581.92	304.36	370.43	587.34	445.65	459.59	180.2	552.73
"MSTRG.3134.3"	"MSTRG.3134"	58.7	80.21	69.31	66.72	150.96	157.2	104.47	122.86	134.73
"MSTRG.3135.1"	"MSTRG.3135"	815	763	470	701	886	751	758	573	649
"MSTRG.3136.1"	"MSTRG.3136"	2395	2142	1069	2218	2587	2010	2374	1905	1684
"MSTRG.3137.1"	"MSTRG.3137"	661	768	382	541	788	646	620	366	600
"MSTRG.3138.1"	"MSTRG.3138"	201.13	205.67	108.28	218.3	142.06	182.91	216.03	115.11	130.01
"MSTRG.3138.2"	"MSTRG.3138"	181.87	142.33	93.72	150.7	239.94	183.09	207.97	78.89	131.99
"MSTRG.3139.1"	"MSTRG.3139"	292	274	141	217	293	258	222	172	252
"MSTRG.314.1"	"MSTRG.314"	453.98	582.02	368.91	494.21	508.46	481.47	459.75	204.61	393.35
"MSTRG.314.2"	"MSTRG.314"	909.02	899.98	606.09	792.79	931.54	789.53	755.25	358.39	696.65
"MSTRG.3140.1"	"MSTRG.3140"	437	459	193	378	519	352	385	275	297
"MSTRG.3141.1"	"MSTRG.3141"	172	162	90	163	166	129	223	129	139
"MSTRG.3142.1"	"MSTRG.3142"	364	355	199	312	371	255	273	204	230
"MSTRG.3143.1"	"MSTRG.3143"	683.26	652.55	376.66	555.02	920.97	634.74	633.23	618.35	610.66
"MSTRG.3144.1"	"MSTRG.3144"	1542.17	1359.78	740.7	1237.63	1634.19	1300.26	1846.38	1137.15	1335.03
"MSTRG.3144.2"	"MSTRG.3144"	2042.91	2127.19	1155.3	1845.37	2707	2214.04	2181.68	1539.97	1861.48
"MSTRG.3145.1"	"MSTRG.3145"	698.86	926.75	370.67	681.02	924.31	586.09	443.8	839.55	622.44
"MSTRG.3145.2"	"MSTRG.3145"	684.16	432.76	359.29	565.13	706.74	571.65	847.2	223.23	422.08
"MSTRG.3145.3"	"MSTRG.3145"	18.62	32.59	17.12	36.31	29.62	23.53	53.23	28.16	0
"MSTRG.3145.4"	"MSTRG.3145"	52.36	68.9	40.92	15.54	62.33	55.73	31.76	25.06	48.49
"MSTRG.3146.1"	"MSTRG.3146"	534.02	586.8	303.7	545.42	650.95	503.33	411.05	454.26	372.02
"MSTRG.3147.1"	"MSTRG.3147"	38	30	22	43	37	25	22	21	37
"MSTRG.3148.1"	"MSTRG.3148"	52.01	38.87	24.17	48.09	60.66	52.07	65.83	35.56	67.3
"MSTRG.3149.1"	"MSTRG.3149"	497	520	418	417	494	406	440	139	386
"MSTRG.315.1"	"MSTRG.315"	310	396	209	327	373	334	361	244	281
"MSTRG.3150.1"	"MSTRG.3150"	33.34	35.63	15.18	31.09	32.41	24.19	24.75	27.25	24.77
"MSTRG.3151.1"	"MSTRG.3151"	164.17	493.27	145.18	216.55	370.13	429.29	128.74	335.49	482.03
"MSTRG.3151.2"	"MSTRG.3151"	2821.83	3660.73	2272.82	2761.45	3496.87	3272.71	2352.26	1639.51	2919.97
"MSTRG.3152.1"	"MSTRG.3152"	557	607	378	604	601	482	556	229	415
"MSTRG.3153.1"	"MSTRG.3153"	405.66	472.37	252.82	394.91	471.59	337.81	279.25	275.75	330.23
"MSTRG.3154.1"	"MSTRG.3154"	301.94	332.21	140.05	309.77	289.02	354.38	309.96	253.35	305.02
"MSTRG.3154.2"	"MSTRG.3154"	1135.79	1169.53	872.99	1007.93	1160.28	1069.7	1107.63	324.09	877.72
"MSTRG.3155.1"	"MSTRG.3155"	20	14	11	16	23	19	19	4	17
"MSTRG.3156.1"	"MSTRG.3156"	302	246	162	262	352	298	397	326	286
"MSTRG.3157.1"	"MSTRG.3157"	1136.14	815	502	893	1082	861.08	1076	930.98	658
"MSTRG.3158.1"	"MSTRG.3158"	357	405	219	322	452	363	427	314	358
"MSTRG.3159.1"	"MSTRG.3159"	47	44	24	37	53	58	44	20	33
"MSTRG.316.1"	"MSTRG.316"	748	731	328	635	759	599	628	490	443
"MSTRG.3160.1"	"MSTRG.3160"	931	947	535	818	1085	914	937	565	754
"MSTRG.3161.1"	"MSTRG.3161"	1607.75	1194.45	830.75	1301.58	1586.8	1508.08	1762.34	1010.28	1260.67
"MSTRG.3161.2"	"MSTRG.3161"	492.25	432.55	291.25	417.42	515.2	398.92	518.66	284.72	397.33
"MSTRG.3162.1"	"MSTRG.3162"	454.46	454.57	245.59	412.72	519.81	389.16	392.89	319.98	330.06
"MSTRG.3163.1"	"MSTRG.3163"	180	182	81	162	228	223	158	170	183
"MSTRG.3164.1"	"MSTRG.3164"	5	3	2	11.07	8	16	11.99	33	16.36
"MSTRG.3165.1"	"MSTRG.3165"	143	176	118	141	223	177	175	133	144
"MSTRG.3166.1"	"MSTRG.3166"	400.61	440.73	264.48	393.86	457.42	365.78	391.65	240.7	257.39
"MSTRG.3167.1"	"MSTRG.3167"	274	74	170	289	295	226	844	88	83
"MSTRG.3168.1"	"MSTRG.3168"	174	147	127	182	226	195	182	91	178
"MSTRG.3169.1"	"MSTRG.3169"	299	327	268	281	363	356	280	182	267
"MSTRG.317.1"	"MSTRG.317"	584	728	374	539	656	578	545	341	517
"MSTRG.3170.1"	"MSTRG.3170"	420	459	237	383	503	428	360	198	371
"MSTRG.3171.1"	"MSTRG.3171"	70	60	54	70	51	49	56	10	40
"MSTRG.3172.1"	"MSTRG.3172"	67	49	30	52	56	55	50	29	35
"MSTRG.3173.1"	"MSTRG.3173"	973	888	480	854	1022	883	1005	608	709
"MSTRG.3174.1"	"MSTRG.3174"	2762.51	3057.45	1695.88	2725.7	3308.13	2420.38	2595.11	2244.01	2406.58
"MSTRG.3174.2"	"MSTRG.3174"	951.49	995.55	376.12	821.3	1040.87	724.62	859.89	624.99	578.42
"MSTRG.3175.1"	"MSTRG.3175"	2704.22	2933.64	1780.16	2415.17	3435.89	2942.98	2876.48	2146.55	2662.97
"MSTRG.3175.2"	"MSTRG.3175"	537.78	541.36	267.84	510.83	325.11	370.02	332.52	334.45	200.03
"MSTRG.3176.1"	"MSTRG.3176"	252	223	103	227	228	203	357	226	242
"MSTRG.3177.1"	"MSTRG.3177"	359	301	191	319	426	316.91	444	279.99	260
"MSTRG.3178.1"	"MSTRG.3178"	1858	2008	877	1632	1903	1564	1869	1472	1393
"MSTRG.3179.1"	"MSTRG.3179"	24384	20804	14695	22514	26747	21813	28565	13647	18687
"MSTRG.318.1"	"MSTRG.318"	84.83	45.88	48.58	77.46	44.72	81.03	82.35	87.38	30.94
"MSTRG.318.2"	"MSTRG.318"	218.56	260.82	94.92	171.99	250.35	261.6	180.1	164.03	197.67
"MSTRG.318.3"	"MSTRG.318"	448.12	370.93	209.97	353.18	293.57	248.55	244.57	65.84	266.55
"MSTRG.318.4"	"MSTRG.318"	145.96	149.38	118.7	147.45	232.15	74.59	48.54	53.38	66.91
"MSTRG.318.5"	"MSTRG.318"	835.53	1017.99	700.82	939.91	1124.21	1068.23	1143.44	450.37	748.93
"MSTRG.3180.1"	"MSTRG.3180"	639	678	367	604	763	752	724	452	608
"MSTRG.3181.1"	"MSTRG.3181"	324	325	217	295	348	259	378	175	223
"MSTRG.3182.1"	"MSTRG.3182"	606	549	284	490	621	475	667	408	388
"MSTRG.3183.1"	"MSTRG.3183"	880	877	431	894	1210	953	970	1031	855
"MSTRG.3184.1"	"MSTRG.3184"	1177	1218	708	1097	1585	1163	1209	787	1088
"MSTRG.3185.1"	"MSTRG.3185"	310	337	190	328	331	277	288	192	233
"MSTRG.3186.1"	"MSTRG.3186"	194.3	191.64	38.41	224.23	217.83	74.34	322.31	207.76	84.47
"MSTRG.3186.2"	"MSTRG.3186"	59.39	28.17	62.59	119.23	87.11	69.52	29.09	33.45	100.34
"MSTRG.3186.3"	"MSTRG.3186"	3551.31	3184.19	1787	3195.54	4153.05	2982.14	4130.6	2249.79	2668.19
"MSTRG.3187.1"	"MSTRG.3187"	162	204	117	183	176	143	170	100	129
"MSTRG.3188.1"	"MSTRG.3188"	918.69	1190.31	686.16	657.66	724.62	964.79	640.34	687	693.71
"MSTRG.3188.2"	"MSTRG.3188"	57.31	116.69	154.84	288.34	597.38	222.21	199.66	0	534.29
"MSTRG.3189.1"	"MSTRG.3189"	272	278	149	294	371	289	271	177	229
"MSTRG.319.1"	"MSTRG.319"	154	126	77	193	156	153	167	132	102
"MSTRG.3190.1"	"MSTRG.3190"	381.16	408.39	258.82	371.61	519.7	364.89	403.86	260.19	374.67
"MSTRG.3190.2"	"MSTRG.3190"	21.22	20.82	11.18	16.39	25.17	11.13	13.14	18.81	21.7
"MSTRG.3190.3"	"MSTRG.3190"	4.61	1.79	0	0	19.13	2.97	6	0	3.63
"MSTRG.3191.1"	"MSTRG.3191"	233	252	157	239	265	229	188	105	187
"MSTRG.3192.1"	"MSTRG.3192"	240.8	347.76	172.41	181.16	458.28	440.25	394.93	324.48	417.21
"MSTRG.3192.2"	"MSTRG.3192"	567.5	413.51	300.98	574.6	845.72	735.73	862.59	407.72	573.01
"MSTRG.3192.3"	"MSTRG.3192"	214.69	297.73	265.61	282.24	497	370.93	416.48	158.79	367.78
"MSTRG.3193.1"	"MSTRG.3193"	74	164	56	89	116	132	88	111	167
"MSTRG.3194.1"	"MSTRG.3194"	1128	1041	681	1175	1408.95	1035	1089	473	836
"MSTRG.3194.2"	"MSTRG.3194"	0	0	0	0	14.05	0	0	0	0
"MSTRG.3195.1"	"MSTRG.3195"	688	728	366	631	768	632	685	543	593
"MSTRG.3196.1"	"MSTRG.3196"	753.6	487.31	360.44	578.09	523.41	541.02	536.6	204.85	372.65
"MSTRG.3196.2"	"MSTRG.3196"	369.4	481.69	225.56	501.91	645.59	299.98	444.4	463.15	396.35
"MSTRG.3197.1"	"MSTRG.3197"	667	785	341	618	864	609	716	486	600
"MSTRG.3198.1"	"MSTRG.3198"	0	0	0	0	0	0	0	0	0
"MSTRG.3199.1"	"MSTRG.3199"	831	973	500	743	1004	849	772	619	797
"MSTRG.32.1"	"MSTRG.32"	347.19	794.97	208.05	567.55	575.74	737.52	362.38	817.44	662.34
"MSTRG.32.2"	"MSTRG.32"	4851.81	5697.03	3300.95	4516.45	7721.26	6401.48	5415.62	4074.56	6356.68
"MSTRG.320.1"	"MSTRG.320"	1072	1381	686	1009	1130	871	758	524	763
"MSTRG.3200.1"	"MSTRG.3200"	4718	4831.85	2512	4672.24	5506.26	3938	4061.06	3654	3283.78
"MSTRG.3201.1"	"MSTRG.3201"	2142.77	2381.21	1157.95	2057.28	2830.95	1801.35	2309.24	1245.21	1667.96
"MSTRG.3201.2"	"MSTRG.3201"	5722.04	5592.29	3106.27	5057.9	6999.98	5875.39	6069.62	3916.88	4919.89
"MSTRG.3201.3"	"MSTRG.3201"	131.47	219.5	88.82	110.07	203.08	207.99	105.14	129.87	192.25
"MSTRG.3202.1"	"MSTRG.3202"	1944.35	2628.46	1820.13	1461.59	4657.57	3020.89	2464.91	2082.29	2214.55
"MSTRG.3202.2"	"MSTRG.3202"	709.79	1502.26	0	478.1	2806.91	1681.99	38.36	1376.71	1347.09
"MSTRG.3202.3"	"MSTRG.3202"	2961.16	2550.44	2032.58	2870.88	1054.67	2585.28	3918.18	355.2	1883.09
"MSTRG.3202.4"	"MSTRG.3202"	2045.92	2081.24	2557.03	2733.65	889.47	2245.96	2587	655.2	2569.11
"MSTRG.3202.5"	"MSTRG.3202"	1122.78	1029.59	380.25	1201.78	1633.37	1716.88	1129.54	590.61	909.16
"MSTRG.3203.1"	"MSTRG.3203"	0	0.73	2.35	0	0	0	0	0	0
"MSTRG.3204.1"	"MSTRG.3204"	685.99	593.17	405.88	653	727.34	652.14	659.41	260	476.24
"MSTRG.3204.2"	"MSTRG.3204"	11.01	35.83	48.12	0	16.66	23.86	19.59	0	7.76
"MSTRG.3205.1"	"MSTRG.3205"	841	1207	636	851	979	988	693	688	858
"MSTRG.3206.1"	"MSTRG.3206"	0	44.99	0	0	0	24.94	0	0	0
"MSTRG.3206.2"	"MSTRG.3206"	1698.59	1943	1643.71	1367.51	1645.24	1262.78	873.56	46.64	928.67
"MSTRG.3206.3"	"MSTRG.3206"	0	0	0	0	0	0	0	0	0
"MSTRG.3206.4"	"MSTRG.3206"	11.97	0	37.48	0	16.38	12.52	0	0	16.9
"MSTRG.3206.5"	"MSTRG.3206"	0	0	0	0	0	0	0	0	0
"MSTRG.3206.6"	"MSTRG.3206"	42.13	113.57	67.16	98.53	134.55	125.36	44.23	110.77	78.69
"MSTRG.3206.7"	"MSTRG.3206"	0	0	12.79	0	0	0	0	0	0
"MSTRG.3206.8"	"MSTRG.3206"	3609.31	3144.71	1863.52	3863.96	5057.82	4523.4	5271.21	2699.59	4082.74
"MSTRG.3207.1"	"MSTRG.3207"	624	616	390	549	591	462	527	215	400
"MSTRG.3208.1"	"MSTRG.3208"	163.76	206.25	79.26	104.87	177.91	153.62	76.14	107.94	121.37
"MSTRG.3208.2"	"MSTRG.3208"	183.13	112.81	63.76	187.12	134.09	102.71	120.4	126.64	90.43
"MSTRG.3208.3"	"MSTRG.3208"	94.11	209.94	104.99	131.01	144	95.67	145.45	63.42	132.2
"MSTRG.3209.1"	"MSTRG.3209"	31	37	24	38	35	39	29	14	35
"MSTRG.321.1"	"MSTRG.321"	362	418	225	333	370	322	298	153	283
"MSTRG.3210.1"	"MSTRG.3210"	1093	993	659	1062	1256	1020	1014	470	815
"MSTRG.3211.1"	"MSTRG.3211"	685	647.5	408.5	665	810.5	745	688.5	429.5	535
"MSTRG.3211.2"	"MSTRG.3211"	685	647.5	408.5	665	810.5	745	688.5	429.5	535
"MSTRG.3212.1"	"MSTRG.3212"	2578.54	2844	1696	2456.8	3305	2963.32	2702	1792.05	2827
"MSTRG.3213.1"	"MSTRG.3213"	299	320	195	288	388	265	259	189	254
"MSTRG.3214.1"	"MSTRG.3214"	229.56	254.14	156.33	160.73	254.44	213.88	239.08	87.8	159.29
"MSTRG.3214.2"	"MSTRG.3214"	14.44	11.86	3.67	18.27	15.56	12.12	14.92	5.2	10.71
"MSTRG.3215.1"	"MSTRG.3215"	1480	1685	824	1410	1632	1457	1381	954	1217
"MSTRG.3216.1"	"MSTRG.3216"	599	663	338	598	724	622	575	728	673
"MSTRG.3217.1"	"MSTRG.3217"	548	569	339	563	452	445	477	209	313
"MSTRG.3218.1"	"MSTRG.3218"	1528	1505	1181	1484	1566	1501	1671	792	1102
"MSTRG.3219.1"	"MSTRG.3219"	367	470	357	398	486	528	423	234	379
"MSTRG.322.1"	"MSTRG.322"	164.12	163.82	92.11	163.9	212.35	185.81	141.84	163.64	150.26
"MSTRG.3220.1"	"MSTRG.3220"	247.96	251.38	91.26	243.69	286.32	203.91	261	196.14	190.03
"MSTRG.3221.1"	"MSTRG.3221"	1678	1306	1237	1696	1780	1367	1856	471	884
"MSTRG.3222.1"	"MSTRG.3222"	1590.88	1546.9	1270.46	1245.86	1703.05	1370.78	1648.31	802.69	1298.44
"MSTRG.3222.2"	"MSTRG.3222"	707.12	568.34	332.54	856.73	1239.93	849.73	1059.61	511.43	662.46
"MSTRG.3223.1"	"MSTRG.3223"	3027.17	3656.7	1734.15	2963.08	3986.82	3006.69	2838.15	2353.22	2954.85
"MSTRG.3223.2"	"MSTRG.3223"	12.17	47.08	12.18	26.22	52.39	76.51	36.53	48.06	67.78
"MSTRG.3223.3"	"MSTRG.3223"	343.67	633.22	418.67	362.7	325.79	409.8	412.32	36.72	349.36
"MSTRG.3224.1"	"MSTRG.3224"	5901	6349	3510	5390	5575	4503	4945	2544	3830
"MSTRG.3225.1"	"MSTRG.3225"	80	73	59	82	130	111	80	93	87
"MSTRG.3226.1"	"MSTRG.3226"	310	357	219	330	411	372	335	252	295
"MSTRG.3227.1"	"MSTRG.3227"	1481	1664	892	1485	1799	1379	1462	1312	1308
"MSTRG.3228.1"	"MSTRG.3228"	502	534	234	495	600	470	421	400	355
"MSTRG.3229.1"	"MSTRG.3229"	203	205	160	209	232	223	242	146	207
"MSTRG.323.1"	"MSTRG.323"	490	479.58	260.44	445.51	348.7	399.95	340.2	221	366.33
"MSTRG.323.2"	"MSTRG.323"	0	32.42	8.56	22.49	102.3	31.05	22.8	0	20.67
"MSTRG.3230.1"	"MSTRG.3230"	560	662	365	497	753	805	558	393.22	739
"MSTRG.3231.1"	"MSTRG.3231"	22.59	0	46.38	0	0	41.65	48.65	0	34.64
"MSTRG.3231.2"	"MSTRG.3231"	1276.9	1627.61	989.64	992.26	1369.95	1554.85	1229.9	684.66	1314.63
"MSTRG.3231.3"	"MSTRG.3231"	22.16	52.04	5.16	43.37	40.25	23.28	37.32	6.23	24.58
"MSTRG.3231.4"	"MSTRG.3231"	1138.35	1468.34	669.82	1148.37	1559.8	1571.22	1239.14	756.11	1412.15
"MSTRG.3232.1"	"MSTRG.3232"	606	774	446	581	743	574	490	341	551
"MSTRG.3233.1"	"MSTRG.3233"	284.24	347.34	190.41	247.54	367.41	360.63	289.67	191.21	247.03
"MSTRG.3233.2"	"MSTRG.3233"	620.76	649.66	365.59	617.46	818.59	649.37	667.33	523.79	673.97
"MSTRG.3234.1"	"MSTRG.3234"	553	496	328	507	585	498	512	219	343
"MSTRG.3235.1"	"MSTRG.3235"	31.57	13.09	25.77	30.74	48.07	28.08	27.38	41.7	7.01
"MSTRG.3236.1"	"MSTRG.3236"	2473	2616	1811	2453	2795	2492	2354	1102	2209
"MSTRG.3237.1"	"MSTRG.3237"	5219	5326	3291	4722	5401	4053	3568	2758	3329
"MSTRG.3238.1"	"MSTRG.3238"	3439	3508	1578	3189	4133	2744	2929	3975	2691
"MSTRG.3239.1"	"MSTRG.3239"	520.98	409.64	242.99	370.76	575.45	481.25	478.2	42.08	389.97
"MSTRG.3239.2"	"MSTRG.3239"	59.02	131.36	144.01	202.24	196.55	134.75	82.8	286.92	73.03
"MSTRG.324.1"	"MSTRG.324"	506.4	480.95	315.13	495.48	595.01	592.54	541.36	325.28	552.81
"MSTRG.324.2"	"MSTRG.324"	172.6	164.05	129.87	123.52	184.99	194.46	136.64	88.72	137.19
"MSTRG.3240.1"	"MSTRG.3240"	39	60	26	37	44	40	62	75	36
"MSTRG.3241.1"	"MSTRG.3241"	196	174	112	163	295	227	233	147	169
"MSTRG.3242.1"	"MSTRG.3242"	5012	5814	2729	4870	5328	4598	4181	3794	3656
"MSTRG.3243.1"	"MSTRG.3243"	710.32	622.35	332.14	647.54	730.27	558.69	581.54	555.2	467.42
"MSTRG.3244.1"	"MSTRG.3244"	316	366	211	323	395	337	408	253	271
"MSTRG.3245.1"	"MSTRG.3245"	17	36	5	18	13	15	10	22	12.13
"MSTRG.3246.1"	"MSTRG.3246"	2785	2932	1711	2818	3771	3376	2806	1924	2710
"MSTRG.3247.1"	"MSTRG.3247"	180	195	82	178	215	149	187	158	137
"MSTRG.3248.1"	"MSTRG.3248"	850	1073	629	959	1107	811	855	457	809
"MSTRG.3249.1"	"MSTRG.3249"	809	755	455	737	928	646	614	495	507
"MSTRG.325.1"	"MSTRG.325"	87	72	71	67	75	84	57	29	63
"MSTRG.3250.1"	"MSTRG.3250"	1249.75	1098.83	1401.76	2.17	1.13	2027.62	57.89	79.41	2567.48
"MSTRG.3250.2"	"MSTRG.3250"	1599.79	1911.62	93.53	2681.27	3720.76	941.12	2911.88	1858.51	144.86
"MSTRG.3250.3"	"MSTRG.3250"	157.46	162.55	99.7	170.56	234.11	157.26	125.22	78.09	94.65
"MSTRG.3251.1"	"MSTRG.3251"	190	205	140	189	202	179	156	57	107
"MSTRG.3252.1"	"MSTRG.3252"	1103	1146	661	1067	1336	1153	1145	730	960
"MSTRG.3253.1"	"MSTRG.3253"	2928	3080	1662	2889	3277	2534	2578	2016	2364
"MSTRG.3254.1"	"MSTRG.3254"	89.51	95.52	45	74.39	110.08	78.05	67.03	96.87	111.57
"MSTRG.3255.1"	"MSTRG.3255"	1381	1404	712	1250	1515	1155	1161	797	1034
"MSTRG.3256.1"	"MSTRG.3256"	1288	1158	646	1163	1571	1223	1262	722	1082
"MSTRG.3257.1"	"MSTRG.3257"	697	678	366	572	791	609	627	404	502
"MSTRG.3258.1"	"MSTRG.3258"	807	936	498	807	998	863	920	683	768
"MSTRG.3259.1"	"MSTRG.3259"	7.78	0	6.8	0	31.35	46.55	15.32	0	0
"MSTRG.3259.2"	"MSTRG.3259"	428.22	410	249.2	410	473.65	375.45	428.68	257	336
"MSTRG.326.1"	"MSTRG.326"	1313	1585	1086	1244	1462	1146	1142	500	1035
"MSTRG.3260.1"	"MSTRG.3260"	170	164	113	132	162	104	123	33	106
"MSTRG.3261.1"	"MSTRG.3261"	174	179	107	151	152	145	134	63	107
"MSTRG.3262.1"	"MSTRG.3262"	497	566	372	462	617	539	465	284	456
"MSTRG.3263.1"	"MSTRG.3263"	768	738	410	732	848	619	680	460	537
"MSTRG.3264.1"	"MSTRG.3264"	1038	1078	645	925	1196	978	902	704	837
"MSTRG.3265.1"	"MSTRG.3265"	28.42	32	22.9	34.79	33.38	19.99	22.72	32.58	18.39
"MSTRG.3266.1"	"MSTRG.3266"	972	1001	549	943	1113	919	926	473	697
"MSTRG.3267.1"	"MSTRG.3267"	1716	1959	1209	1804	1874	1460	1418	1089	1154
"MSTRG.3268.1"	"MSTRG.3268"	105	2	77	78	90	39	153	5	5
"MSTRG.3269.1"	"MSTRG.3269"	73	4	68	57	66	43	98	2	7
"MSTRG.327.1"	"MSTRG.327"	69.36	64.23	79.17	56.86	51.05	85.31	77.27	34.26	82.04
"MSTRG.327.2"	"MSTRG.327"	17.64	40.77	16.83	27.14	30.95	30.69	22.73	11.74	14.96
"MSTRG.3270.1"	"MSTRG.3270"	1417	1544	935	1312	1730	1529	1427	773	1298
"MSTRG.3271.1"	"MSTRG.3271"	140	188	101	141	176	131	92	86	121
"MSTRG.3272.1"	"MSTRG.3272"	191.7	241.79	144.57	214.67	246.56	286.7	262.56	40.74	213.07
"MSTRG.3272.2"	"MSTRG.3272"	186.3	150.21	104.43	163.33	126.44	102.32	150.44	166.26	63.93
"MSTRG.3273.1"	"MSTRG.3273"	977	934	517	883	1186	804	747	573	640
"MSTRG.3274.1"	"MSTRG.3274"	755	779	417	711	870	761	794	444	626
"MSTRG.3275.1"	"MSTRG.3275"	33.14	10.48	9.04	28.64	13.72	18.94	10.03	28	8.83
"MSTRG.3276.1"	"MSTRG.3276"	368.57	407.44	179.39	381.93	328.92	342.05	349.45	278.67	243.97
"MSTRG.3276.2"	"MSTRG.3276"	290.43	265.56	212.61	195.07	299.08	209.95	186.55	23.33	218.03
"MSTRG.3277.1"	"MSTRG.3277"	269	198	258	239	248	210	331	47	157
"MSTRG.3278.1"	"MSTRG.3278"	2246	2546	1583	2059	2763	2546	2244	1267	2137
"MSTRG.3279.1"	"MSTRG.3279"	1097	1296	782	1109	1574	1266	1071	963	1223
"MSTRG.328.1"	"MSTRG.328"	249	342	203	238	287	295	266	181	267
"MSTRG.3280.1"	"MSTRG.3280"	1770	1892	1140	1768	2184	1863	2053	1422	1634
"MSTRG.3281.1"	"MSTRG.3281"	1561.02	1713.48	1498.09	1578.03	1843.76	1897.53	1995.77	696.95	1709.28
"MSTRG.3281.2"	"MSTRG.3281"	2336.98	2463.52	1326.91	2304.97	2762.24	2806.47	2627.23	2146.05	2413.72
"MSTRG.3282.1"	"MSTRG.3282"	346	362	273	295	396	341	312	214	262
"MSTRG.3283.1"	"MSTRG.3283"	631	594	398	579	791	668	742	321	515
"MSTRG.3284.1"	"MSTRG.3284"	245	266	150	249	258	248	252	164	167
"MSTRG.3285.1"	"MSTRG.3285"	6	13	7	13.05	20.82	20.95	5.01	15.15	8.95
"MSTRG.3286.1"	"MSTRG.3286"	32	44	20	37	45	45	43	38	49
"MSTRG.3287.1"	"MSTRG.3287"	1797.36	2815.91	1331.09	632.04	3709.38	4254.09	2311.2	2001.08	3323.56
"MSTRG.3287.2"	"MSTRG.3287"	274.17	311.49	170.12	189.51	425.07	415.7	197.1	198.71	350.88
"MSTRG.3287.3"	"MSTRG.3287"	919.2	838.93	631.25	565.8	626.68	1569.06	715.85	946.48	1160.69
